,NK,Fibro,EpiT,Mast,Macro,Granulo,DC,Tgd,TCD4,Epi,Endo,Peri,SmoothMuscle,TZBTB16,TCD8,ILC,B,Plasma,Mono,Schwann
COL1A1,0,12.8067814823519,0.157460416033607,0,0.0521345641914144,0,0.116238160867632,0,0.21122034932632,0.102491962702462,0.81594117275863,13.7146215607555,1.94269710448433,0,0.0983444957201192,0,0,0.12524865313391,0.0274827891888289,6.10928938852757
RP11-700H6.1,0,0,0.0278404815354926,0,0,0,0,0,0,0.0876520141844979,0,0,0,0,0,0,0,0,0,0.11720291471067
TMEM100,0,0.937597148384776,0,0,0,0,0,0,0,0,1.03342547563108,0.397172720964496,0.490235953297336,0,0,0,0,0,0,0.823845293090802
RP11-670E13.6,0.119454335430931,0.100500526017085,1.05482451005683,0.0726976368179726,0.429508813794373,5.24630943804117,0.389176761611426,0.850344460823086,0.241174162445913,0.918205594725,0.462909087031979,0.0986746372158321,0.0553681526055444,0.497187403526953,0.120035562252327,0,0,0.346693301819814,1.92054433891281,0
HSF5,0,0,0,0.116925908898138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-178C3.2,0,0,0.0111852871134276,0,0,0,0.0515579269074822,0,0,0.0213238705407097,0.0140781028576802,0.0230606582838545,0,0.147805258360454,0,0,0,0,0.015791083523817,0.065229866295451
CA4,0,0.147995531601908,0.0977047394225134,0,0.0318346208621863,0,0,0,0.0971325100331807,7.27627875397009,1.62987573174352,0.126883586838263,0.134826654690869,0,0.0870335991243563,0.463634326583339,0,0.373158561111382,0.0270061974241053,0.0548334384431498
RP11-156L14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488857358866543
CD79B,0.606534209732792,0.201963023921987,0.00967651535277433,0.990613653756089,0.0925540160645106,0,0.243597014033245,0.1491415055668,2.34737821049198,0,1.07153078990641,0.329008115263388,0.0164722933578316,0.170424634532611,0.705677762505563,0.509071040209247,14.7654598281017,4.72962562321659,0.232221077394054,0
SNORD104,0,0,0.0351385831876242,0,0.00706813212277143,0,0,0,0,0,0.00356313271382166,0,0,0,0,0,0,0,0,0
APOH,0,0,0.00640149367273079,0,0,0,0,0,0,0.0193722997240189,0,0,0,0,0,0,0,0,0,0.0205260229574105
ABCA8,0,2.42736609435564,0,0,0,0,0,0,0,0,0,0.135904277112761,0.0358158010778849,0,0.219582233117842,0,0,0,0,3.70900594167844
CD300E,0,0,0,0,0.958304167521059,0,0.147079495714981,0,0.0497399188473605,0,0.0226177458225542,0,0,0,0,0,0,0,4.51902563659059,0
RAB37,1.1895471934986,0.0646773616665238,0.0776672921951873,2.59698947883591,0.0727319231653773,0.553454873578421,0.012622519673056,0.199098180401699,0.59777523954127,0.136871271735584,0.0278566241934261,0.0703434239679207,0,1.11602461809778,0.749141750608531,1.62893466449623,0.423651561401053,0.295238363422203,0,0.0129619599747681
FADS6,0,0,0.0115460455700094,0,0,0,0.034388611254612,0,0,0,0,0,0,0,0.0797852866636817,0,0,0,0,0
OTOP2,0,0.0432212765222155,0.020062233197459,0,0,0,0,0,0,2.87107679680827,0,0,0.0396325622101873,0.0650134465717935,0,0,0,0,0,0
SMIM5,0,0,0.20474053993416,0,0,0,0.600851794535319,0,0,0.652674709364419,0.0100626604080877,0.0206164838710465,0.0549903361829539,0,0,0,0,0.0909723117806075,0,2.8358042754753
RP11-219G17.4,0,0,0.0131626608758096,0,0.0155904338137428,0,0,0,0,0,0.0381244651525535,0,0.0288686124200221,0,0,0,0,0,0,0.0231248946565844
SOCS3,1.66327006455643,3.92049102658134,0.587716121491247,1.48437898686979,3.79439550500982,7.98018059338401,4.76212869291606,1.76657103826456,3.88284819831482,0.526171702675068,6.62571241773715,4.5241593335577,5.99434894950572,0.860433734469839,1.58308925590799,1.74247753066124,1.85001275263853,4.51688512828539,6.50333530119264,2.11417577602584
RP11-806H10.4,0,0.0184336761950204,0,0,0,0,0,0,0,0,0.0454524448679451,0,0,0,0.0150947950874506,0,0,0,0.102441325086205,0
DNAH17,0,0.016478196066093,0,0,0.0423807111644235,1.32281001428761,0,0,0,0,0,0,0,0.0687724012941718,0,0,0,0,0.0595752669845595,0
RBFOX3,0.175430710041717,0.00632859740898443,0.0375150564983491,0,0.0230363948106892,0,0.0554584287248193,0,0,0.0256533617165749,0.00756864058378499,0,0,0,0,0,0,0,0.0390989074794338,0
CTD-2116F7.1,0,0,0.0157015723306991,0,0,0,0,0,0,0,0,0,0,0.0743630211225161,0.0150947950874506,0,0,0,0,0.043402293076133
CTD-2561B21.5,0,0.0201021047608424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC127496.1,0,0,0.0310120666617468,0,0,0,0,0.119980704179957,0,0,0.0197888012534505,0,0,0,0,0,0,0.104265183771821,0,0
AATK,0,0,0.120398863916078,0.080263316148374,0.115216632478495,0,0,0,0,0,0.0825926885340057,0.0245360039268531,0.0738580211985716,0.050934609741274,0,0,0,0,0.109292683829041,0.918123336656504
RP11-1055B8.10,0,0,0,0,0.0115347461172805,0,0,0,0,0,0.0110159715107085,0.00762919630237543,0,0,0,0,0,0,0.0574799546453216,0
TSPAN10,0,0.0494314437621208,0.00451911393218226,0,0.00706494019044942,0,0.034388611254612,0,0,0,0.14507730169343,0.0375672290892934,0.0991071376305108,0,0,0.417508450759411,0,0.279082075346852,0,0.0783964598989998
RP13-1032I1.11,0,0,0,0,0.00706813212277143,0,0,0,0,0,0,0.00476617001491786,0,0,0,0,0,0,0,0.0394754766200982
NOTUM,0,0.0436467173335604,0.341902455926346,0,0.0511172745041045,0,0.050214530906414,0,0,0,0.0230493616281911,0.0243228406489914,0,0.0629625617767253,0,0,0,0,0,0
RP13-650J16.1,0,0,0.00951543014457984,0,0,0,0.0462517823991086,0,0,0,0,0.00494987104334017,0.0398625179042664,0,0.0546663229054816,0,0,0,0,0.00982640168000997
CD7,15.4799409888792,0.0695717540698121,0.0983250180952405,1.04369543054464,0.542740234806158,0,0.615242187888119,20.0632374695562,13.1427969900956,0.272815358519713,0.0843077008829369,0.0424824542488917,0.0422195371182215,21.5834390925785,13.5813112091047,9.96580623160585,1.51377822816648,2.26632429884888,0.357802950244687,0.0566127974954388
RP13-20L14.6,0,0,0.0112957585982733,0,0,0,0,0,0,0.0291140065217855,0,0,0,0,0,0,0,0,0.0297711178562075,0
AC144831.3,0,0.0321320881009066,0.0215607706429943,0,0.00821436984985822,0,0,0,0,0.0306128065359601,0.0475790975424809,0,0,0,0,0.299786735607847,0,0,0,0.0601014946873324
ADCYAP1,0,0,0,4.23106192714503,0,0,0,0,0,0,0.00487758436688538,0.0111945997913577,0,0,0,0,0,0,0,0
CTD-3096M3.2,0,0,0,0,0,0,0,0,0,0,0.00629504463768214,0,0,0,0,0,0,0,0.030664176001354,0
RP11-973H7.4,0,0,0.0139535430209404,0,0,0,0,0.142143870017046,0.211920598702141,0.0135929555678425,0.00894528441140548,0.00964561020118843,0,0.163347611264119,0.256482531864224,0,0,0,0,0
RP11-53B2.4,0,0,0,0,0.0089501116447325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA81.2,0,0,0.0226788334226817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-535A5.1,0.441389691878908,0,0,0,0,0,0,0,0,0.0437837184667683,0,0,0,0,0,0,0,0,0,0
RP11-403A21.2,0,0,0,0,0.0195409202410062,0,0.0180216575270238,0,0.734113349169041,0,0.00894528441140548,0,0,0,0.0426107721974764,0.353779220939968,0,0,0.0283321268406886,0
HRH4,0,0,0,0,0,0.553454873578421,0,0,0,0,0.0125890074471833,0.00915188346676347,0,0.096479869205531,0,0,0,0,0,0
CHST9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636879583914739
CDH2,0,0.111343525575688,0,0.0595386625501675,0,0,0.176175872894019,0,0,0,0,0,0,0,0,0.420535839830683,0,0,0,1.74795051571319
TTR,0,0,0.11792530114672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86507290488707
RNU6-1050P,0,0,0,0.0792180556377903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOL4,0,0,0.0196128018480115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-142I20.1,0,0.0271314984812118,0,0,0,0,0,0,0,0,0,0.0175791265257111,0,0,0,0,0,0,0,0
SYT4,0,0,0,0,0,0,0.0714202624437931,0,0,0,0,0,0,0,0,0,0,0,0,0.0415593300515432
SLC14A1,0,0,0.254798780063163,0.173148347208541,0,0,0,0.105133515111341,0.0763814261460091,0,1.670822007187,0.0283916818063836,0,0.0677259135531571,0.110182097552623,0,0.423651561401053,0,0,0
MAPK4,0,0,0,0,0,0,0,0,0,0,0,0,0.0401653314146595,0,0,0,0,0,0,0.074698321211119
RP11-35G9.5,0,0,0,0,0.0373315437159957,0,0,0,0,0,0.00600135440110276,0,0,0,0,0,0,0,0,0
GRP,0,0.127010431223582,0,0,0,0,0,0,0,0,0.0288914216035117,0.0063748875299464,0,0,0,0,0,0,0,0
RP11-120K19.4,0,0.0321320881009066,0.00899110708129906,0,0,0,0.0160639437265722,0,0,0.0253829590628497,0,0,0.0337153285653704,0,0,0,0,0,0,0
SERPINB2,0,0,0.0602460751920668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268326066264617,0
CDH7,0,0,0.0118224403822227,0,0,0,0,0,0,0,0,0.0243228406489914,0,0,0,0,0,0,0,0
CDH19,0,0,0,0,0,0,0,0,0,0,0,0,0.0404425198779732,0,0,0,0,0,0,7.62234288950617
GTSCR1,0.0901118470332282,0,0,0,0,0,0,0,0.0971325100331807,0,0,0,0,0,0,0,0,0,0,0
NETO1,0,0,0,0,0,0,0,0,0,0,0.00672992810068049,0,0,0,0,0,0,0,0,0
RP11-405M12.3,0,0.00440927985211474,0,0,0.0160189804497785,2.15361682356769,0.078044304939074,0,0,0,0.106404906712054,0,0,0,0.0870335991243563,0,0,0,0.076783774320121,0
RP11-162A12.2,0,0.0241152220653442,0.00298693579671876,0,0,0,0,0.126351664997043,0.0704797279952118,0.0100333110239262,0,0.00993695074499205,0,0.101115210007093,0,0,0,0.101157905309681,0,0.0968656995148282
GZMM,3.92374530234049,0.0244196583312255,0.00952242976019021,0.0697715472173204,0.0597683713121648,0,0,2.54650210545286,2.18157491984384,0.0520055924314535,0.0151293946546085,0,0,0.889017685359853,3.85822722642778,0,0.586881658113079,0.106890187659525,0.0943324357786431,0
FSTL3,0,1.02045975671836,0.72735107019369,0,0.109662218121286,0,0.148749521349467,0,0,0.0126447399471867,0.0692337640927466,0.938478773791017,0.883275667496298,0.145442029978369,0,0.472921541589754,0,0,0.138572191591606,4.32722139906346
PRSS57,0,0,0.0198321784588095,0.369602639226059,0.00461045870988022,0,0.0444595835626987,0,0,0,0,0,0,0.051313253317164,0,0,0,0,0,0
CFD,0.130653478026836,11.8114598748672,1.78249526822166,0.272054019699492,3.23412187740164,1.83937274933922,0.638048609043239,0.423674561202928,0.165591180275606,1.29945709590719,0.211918294237548,0.34263658771965,0.222326811500144,0.274973072789214,0.210021543065424,0,0.576864105120869,0.231603282198563,3.80988457715408,0.174238784035554
APC2,0,0,0.0114392609623903,0,0,0,0.0153567187351459,0,0,0,0,0,0,0,0,0,0,0,0,0.297946021674307
LINGO3,0,0.00741803402281477,0.0157015723306991,0,0.0264855313360739,0,0.0180216575270238,0,0,0,0,0.0280437874941466,0,0.0725642660531484,0,0,0,0,0,0
GADD45B,2.71502848153016,2.57127686431191,1.34299932749496,5.44767229943993,3.17864857385271,8.50760081056117,3.57300203281062,1.88689869377636,1.3688097696102,1.48862305893713,2.97949472870472,4.07580610446018,11.7362135672041,2.2510082088315,2.47373282859787,3.77914232168183,5.23618459714979,1.10166390429231,3.96172487816038,1.82653260737179
AC005954.4,0,0,0,0,0,0,0,0,0,0,0.0326908609945161,0,0,0,0,0,0,0,0,0
MATK,4.2621217578399,0.0349708887055732,0.0360123835030368,1.95963175918144,0.840839331935849,0,0.106711685796187,3.94050630514624,0,0.0853002943099307,0.0619927691264203,0.0423571922502271,0,4.2396442719931,1.20247563680389,0.472921541589754,0,0.0790131020471796,0.239596408915638,0
ANKRD24,0,0,0,0,0.0330511486328878,0,0,0,0,0.0135929555678425,0,0,0,0,0,0,0,0,0,0.0565217238147773
EBI3,0,0,0.00640149367273079,0.346942891176021,0.580075255972375,0,1.85278545548659,0,0.329699684135451,0,0.0284332840918096,0.0407813870597791,0,0.0706313953845492,0.0320627796977054,0,0.351846395945865,0.172737996965458,0.115308857316937,0
TMIGD2,1.87240683741517,0.047157245389264,0.0155426383123761,0.132020127460765,0.038617915331046,0,0.512246583152099,4.16911266246078,1.50592368954618,0,0,0,0,8.87158680563354,2.56129620788631,6.58140390071211,0.364002204272972,0.242031486721152,0,0
CTB-50L17.14,0,0,0.0334232944849942,0,0,0,0,0.155753146528951,0,0.0154299388021659,0.0229131747983534,0,0,0,0,0,0,0,0,0
LRG1,0,0,0.84963867695657,0,0.0587165044689286,2.1118092170359,0.0818226784043015,0,0.373544769010061,1.00898483797079,0.177437223220313,0.036493987749333,0.00706578094223783,0.146860896881906,0,0,0,0,0.403214264262415,0
AC005523.3,0,0,0,0.111963906487853,0.0261359926726238,0,0,0,0,0,0.0292836224267988,0,0,0,0,0,0,0,0.0110282742607638,0
CAPS,0,0.140033717737838,0.398533346050058,0.0792180556377903,0.0322608398316052,0,0.146931268860924,0.123510686640172,0,0.391316721219406,0.0451730818386542,0.185093849316675,0.158664169223061,0.332718440538318,0.325855885947799,0,0.376013426802033,0.10402121957761,0.0435740347492401,3.22518073342359
CTC-232P5.1,0,0,0.0123850360610229,0,0,0,0,0,0,0,0,0,0.0409184267408932,0,0,0,0,0,0,0
CD70,0,0.183176116387264,0.0579638469129626,0.237380647283241,0.0698760796947039,0,0.434230766493347,0.360524517298809,2.94964800716698,0,0,0,0,0.421781179130304,1.76120259435875,0.989092613011056,0,0.562193758779019,0.020670603087143,0.0214947571317266
TNFSF14,1.4886321891524,0.0530621771409277,0,0.173459980031998,0.106790495254887,1.55266481233522,0.0609079367539536,1.68860660039409,1.00884032858095,0,0,0,0,1.41363138948261,0.948732877093635,1.33387420792182,0.157391752312741,0,0.22912962734147,0
C3,0,3.99830611460278,0.20876113726337,0,0.621184107402766,0,0.10416574285215,0,0,0.0276765717587644,0.0147937374624074,0.0119555362900365,0,0.0645820333718603,0,0,0,0.0731968617260956,0.306389983007444,0.0737545610745866
RETN,0,0,0,0,0.646107862577068,0,0.168097983963821,0,0,0,0,0,0,0.107737010404145,0,0,0,0.0537647074906444,2.60527297400626,0
C19orf59,0,0.00690894774640228,0,0.113843027156429,0.526218373434992,2.06173991290508,0.0458707084273416,0,0,0,0,0,0,0,0.0504488384263158,0,0,0,2.43299803217993,0
FCER2,0,0.0164602501728303,0,0,0.0972658457860344,0,0.110332328562387,0,0.359570462749017,0,0,0,0,0,0,0,0.913241962579101,0,0.151801364722025,0
ANGPTL4,0.148213995686769,1.48431522897282,0.180353371539477,0,0.0546137192112962,0,0.0606493213076597,0.126757740157345,0,0.100311305673624,0.420670958684713,1.07412807333029,1.26289117216675,0.0607305910498332,0.132515975833301,1.13397701562485,0,0,0.291678517691709,1.18799917052528
CTC-543D15.8,0,0.034600689448499,0.0942845205513534,0,0.0262092332659543,0,0,0.173485371250386,0,0.011664336237185,0.0115159816620361,0,0.0954138776081675,0,0,0,0,0,0,0
ICAM1,0.660354476192156,0.999329198318738,0.412114655732092,1.32295294947053,2.41441615472791,5.9162223182376,2.07417068812028,0.121109355395391,0.777604394148953,0.028355834243265,2.77066325778621,0.370254274189435,0.0934468554314683,0.332022935672224,0.0604594979906669,2.49794613625764,0.41322695296477,0.93449230089732,3.06724752233511,0.183450011267547
S1PR5,1.32357167919594,0.00690894774640228,0,0,0.0141684303157672,0,0,0,0,0,0.0112796476287743,0.49924631758396,0.0892085657238136,0.0815092165376907,0.0613752855102957,0,0,0,0,0
CNN1,0,0.746068655988062,0,0,0,0,0,0,0,0,0.044562067033665,1.4522683327551,6.71727000398142,0,0,0,0,0,0.0245806797052437,0.516426495487363
ZNF878,0,0,0,0,0,0,0,0,0,0,0,0,0.0412528673364579,0,0,0,0,0,0,0
JUNB,12.2494720599372,9.20182289855606,9.00177774233551,15.3914705932967,6.69857598779195,10.9633317022487,10.3435747388054,11.336065976857,14.523040273463,7.09618310202188,11.2884613731605,12.2594920758047,17.7674887383825,8.57589735330674,9.85662202690462,17.4468698012712,11.3626267203073,11.3629191942716,9.82000946857346,7.73695342893358
MAST1,0,0,0.0655315635338097,0,0.0134961266129427,0,0,0,0,0,0.00550472750629175,0,0,0.0533299879272859,0,0,0,0,0,0.0675168544075425
IER2,9.37357407536583,6.0218855422035,9.24819986599616,14.6584629189889,4.11905553476544,6.10185714664414,5.74026568876858,4.70651374234496,5.66670509279119,6.7958771040956,8.02401752291462,7.41229933902928,10.6269944199592,5.59690361256941,4.41071781060839,14.3430991389336,7.22503259095813,7.76683418065007,5.91929248144161,4.54535368299391
PALM3,0,0,0.12458039165956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281551679962913
ADGRE3,0,0,0.00347994588322921,0,0.0662900217873103,1.68377764272109,0.132648077233488,0,0,0,0,0,0,0,0,0,0,0,0.308940689098875,0
NOTCH3,0,0.663468769504383,0.0207394095631424,0,0.0429452607936476,0,0.0803709067332397,0,0,0.0122466329565984,0.822282761040814,9.51722702866735,8.71580808705196,0,0,0,0,0,0.0318591339924823,0.0607825765826106
CYP4F22,0.152938739262304,0,0.0114951572999906,0.166876280844318,0,0,0,0.122825592856367,0,0,0,0,0,0,0,0,0,0,0,0
LLNLR-249E10.1,0,0,0,0.23811036218216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTD-2562J15.4,0,0,0,0,0,0,0,0,0,0.026274597485179,0.0101468658824757,0,0,0,0,0,0,0,0,0
CTD-2562J15.6,0,0.0282020110164296,0.0124780645957023,0.0844342217318479,0.039869977882083,0,0.0589298436005167,0,0,0.0642154568340051,0.0590945399934704,0.0235854509584579,0.137202044891495,0,0.104696525972908,0,0.260161096871128,0.422632211632018,0.0323862659340255,0
KLF2,6.45306051937358,3.21171323423913,1.79663244086346,4.98940546530862,2.80425940897579,6.53855712222585,2.34090602608884,0.465156856592428,3.73063676642889,1.52786144279759,9.20794074026954,3.30444577664756,6.63686851841336,1.01015001299743,2.66145170156278,3.99047748480463,9.21569445940962,11.4377173684493,2.98927782623853,1.48571666239296
CTD-2013N17.7,0,0.0192867678215459,0.0180888892347262,0,0,0,0,0,0,0.047782738988139,0,0,0,0,0,0,0,0,0,0.0323106981479838
F2RL3,0,0.118379876112295,0.0360896528966281,0.134291798053529,0,0,0.0308917361779898,0,0,0,3.01556154762488,0.0368285893170236,0,0,0,0.366394473664582,0,0,0,0
PLVAP,0,0.0282020110164296,0.0900351371354341,0,0.0368144085475629,0,0.298429710569759,0,0,0.0417910494885028,12.6074770108226,0.0980576718312223,0,0.0650134465717935,0,0,0,0,0,0.0231248946565844
KCNN1,0,0,0.014116297077745,0.126694840620841,0,0,0.055621964105098,0,0,0,0.0400030879696582,0,0,0.0624474478472048,0,0,0,0,0.0310697680590103,0.0369138373735865
IFI30,0,0.0866740593807343,0.109253121383287,0.191815794903952,3.41356740883452,2.22670088198089,4.70197202035137,0,0.0819254937054694,0.050871225342749,0.091796567397312,0.0410758482092775,0,0.0692322247064083,0.0908409345720879,0.448376128367067,0.790248170477538,0.0790131020471796,3.5866381584967,0
JUND,11.8801886790147,7.46246519538687,10.1400688146408,9.14881348735512,6.48966942642844,6.56684564954735,7.16240634202409,12.2906205837856,10.1258269046042,8.84126017364399,7.58939775524871,7.36011164765815,4.66072769224447,8.7643669342011,9.6732308868348,15.1357851271097,13.0230411579424,15.4899197015645,7.13183428518256,6.6245328397985
CRLF1,0,0.0747268777793783,0.066858039290523,0,0.0120603869981282,0,0,0,0,0,0,0.0179726232023565,0.160516612631569,0,0,0,0,0,0,0.748233599884009
TMEM59L,0,0.0105836524013185,0,0,0,0,0,0,0,0,0,0,0,0,0.110684580247294,0,0,0,0,1.66171340003901
COMP,0,0.56127541180878,0,0,0,0,0,0,0,0,0,0.0163559236092219,0.081627091452011,0,0,0,0,0,0,0.0653005714857485
CERS1,0,0.0487565276835254,0.00744682467819967,0,0,0,0,0,0,0,0,0,0.0349961899373706,0,0,0,0,0,0,0.51153636268915
CTD-2561J22.4,0,0,0,0,0.0108512441848784,0.486871623081341,0,0,0,0.0232542244380865,0.0240038060079237,0.0206164838710465,0,0,0,0,0,0,0,0
ZNF98,0,0.0360482723909775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTB-32O4.3,0,0,0,0.104579427464588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440130757516747
ZNF536,0,0.218903756809563,0,0,0,0,0.0253970338036405,0,0,0,0,0,0,0,0,0.417508450759411,0,0,0,1.78493120163795
CTD-2588C8.8,0,0,0.0256568342406612,0,0.00666992119359255,0,0,0.123510686640172,0,0,0,0,0,0,0,0,0,0,0,0
FXYD3,1.6381077117239,0.669982289841967,15.1055232863715,0.538537974883531,0.304618526366512,0,0.721050278845946,1.04838635473243,0.990425440761067,21.8138791758499,0.870735750385748,0.853995043034582,1.39807688344265,1.04906709952414,1.00933119685136,0.930845489751251,0.73911657334229,1.60778552712101,0.599020444803922,3.41988719320814
LGI4,0,0,0.122346388035781,0,0,0,0,0,0,0.130316608693573,0.189544701114701,2.1147988044704,3.01249278267094,0.0568236504718884,0,0,0,0,0,8.98421437548719
FXYD1,0.150353886914332,2.92571886430233,0.0504271141637086,0.688229524768174,0.0341137589664975,0,0.124005336370936,0,0.498292161211309,0.182431253041963,0.235754724781235,2.2315673716774,8.24485002809722,0.0553744051655575,0.199901626093281,0.351111242078324,0,0.111716149261054,0.0270353196386199,11.0769828908931
FXYD7,0,0.00602638956739357,0,0.279518824482681,0.0209675904158628,0,0.156121143067633,0,0,0,0.0390095509670173,0.0474864532115539,0,0.125369053112863,0.0482301623746115,1.52810551073665,0,0,0,0.192256515136194
MAG,0,0,0,0.587553763343169,0.0332934687047033,0,0,0,0,0,0.0271308144057939,0,0,0,0,0.428010924906183,0,0,0,0.0149232747682239
CD22,0,0.00727278414037991,0,2.54250355674428,0.0905772288906153,0.615595943254227,0.113995760584832,0,0.0709536670544403,0.0690498637792962,0.0364601748583341,0.0174040953531426,0,0,0.0150947950874506,0,8.24756492066613,0,0.0779895345580292,0
FFAR1,0,0,0,0.252512479834535,0,0,0.0379290066132819,0,0,0,0,0.0250886134250654,0,0,0,0,0,0,0,0
FFAR3,0,0,0,0.0889596032578056,0.0143642099596374,0,0,0,0,0,0,0.085112137308702,0,0,0,0,0,0,0.0675660160575235,0
GPR42,0,0.00690894774640228,0,0.174795791519699,0.0226754443444735,0,0,0,0,0,0,0.0802336114605247,0,0,0,0,0,0,0.0248496770073131,0
FFAR2,0,0,0.0539261471609249,0,0.0120955903144246,5.70672802347645,0.0884992809814778,0,0.0497399188473605,0.0243187438745989,0,0,0,0,0.154296450877917,0,0,0,0.243087941642683,0
DMKN,0,1.2392458487763,1.96909526140643,0.124676600278726,0.0137380556612392,0,0.0227622264547445,0,0,0.0687522520978123,0.0348851519782524,0.0138503070278607,0,0.051313253317164,0,0,0,0.0537647074906444,0,0.373653055480296
GAPDHS,0,0,0,0.112146708174286,0,0,0,0,0,0,0,0,0,0.0699946479473058,0,0,0,0,0,0
ZBTB32,0.150353886914332,0,0,0.729856220388998,0.0297756787049703,0,0,0.212515049475884,1.13543117501483,0,0.00550472750629175,0,0,0.168300128819675,0.17248569294532,0,1.09313875416584,0.0790131020471796,0,0
AC002398.12,0,0,0,0,0,0,0,0,0,0,0,0,0.0391737216106586,0,0.0376330162343192,0,0,0,0,0
HCST,14.2718605634155,0.065586924596822,0.150696330528594,6.03865556955876,5.37631446636652,2.83946759321821,5.45082272111135,15.3580001223154,8.37941491459222,0.0349185606752715,0.0499239247130165,0.0641641456764511,0,14.5576928373913,13.4653903161355,6.941482076986,4.46864404969817,3.18226771188499,7.45255251999888,0
TYROBP,11.307934258535,0.284192999608846,0.343706147225591,11.6086502386698,14.560076848779,9.11752125586912,15.4721185094517,2.4816996712582,1.17878964246017,0.181995608526346,0.297971786367311,0.443254677067305,0.0260959581026117,11.9882339226207,0.488329845071286,10.6621811014568,0,1.04386143060346,15.2769122045265,0.0887081759791924
PPP1R14A,0,2.48771744368444,0.0173710182936143,0,0.196265695752679,0,3.89888247396113,0,0,0.122908079916035,1.23875095402665,7.98769115512984,12.0448400595832,0,0,0,0,0.104265183771821,0,0.227348510412805
C19orf33,0.201323742371442,0.299229787607112,8.29386777909808,0.510650361747748,0.133279753810265,0,0.185358701771064,0.146932829734652,0,12.2012201114422,0.589920990250451,0.112800852353627,0.260447654478238,0.357284410847847,0.200546901027649,1.44037403616297,0,0.477139465809366,0.172426649398892,0.144375173779715
RASGRP4,0,0,0,0.560980548241683,0.239230257571246,0.553454873578421,0.147684493531344,0,0.0709536670544403,0,0.00596732285566978,0,0,0,0,0,0,0,0.370842912732904,0
LGALS4,0.746461734569383,0.803358258200668,17.9664005967859,0.621805582269342,0.460885185728164,0.499991293750578,0.471059288953698,1.73266814523598,0.413825496407565,23.9901805770897,0.725606030596981,0.599646582951713,1.24534266568155,0.945200090661969,0.587115832143365,0.463634326583339,1.71695605911602,1.71631503986374,0.510743356635693,0.764359737044666
FBXO27,0,0.0378728927184343,0,0.322993726866708,0.0117633928281993,0,0.0982852648469145,0,0,0,0,0,0.168621980681486,0.0666203279523497,0,0,0,0.183205633506637,0,0.129212092013173
NCCRP1,0,0,0.0142932037555819,0,0,0,0.883766553360935,0,0,0,0,0,0,0,0,0,0,0,0,0
ZFP36,11.4770115294252,7.59101788510634,6.47013077577619,14.0264266715231,7.22364534334688,14.0777075426558,11.1053834950212,13.6066985785827,10.9582683084751,5.92476198070448,10.5180853166837,7.62833982197906,13.733193992553,12.0394129520419,8.80217415464598,15.2184661193432,8.38359355402438,11.5070211424309,10.3571041309327,4.84847648988485
CLC,0,0,0,0,0,3.20829124833887,0.016436110295624,0,0,0,0,0,0,0,0,0,0,0,0,0
FCGBP,0,0.471414599220464,3.43649177353278,0.101894563327258,0.566542693593738,0.538919151589626,0.391678055763156,0.703822753641949,0.470381946984323,9.61507312629165,0.489984518057264,0.294631517529527,0.846264194984113,0.433158531440613,0.419309182289584,0.77227653885704,0,0.388437329430513,0.178827381045161,0.389738744202383
LTBP4,0.483451381036586,6.23494801581936,1.80308906670845,0.300106337137733,0.172529422982609,0,0.136428625555506,0.509772134529875,0.552856221251643,1.24738088538699,1.2877078962766,2.62236431387979,0.901327709943123,0.461433848432172,0.738110297264911,0.761537017644974,0.272814527971042,1.09154164705793,0.107893870806674,5.72861323164573
RN7SL758P,0,0,0.0054764996269774,0,0,0,0,0,0,0,0.0492254735699074,0,0,0,0,0,0,0,0,0.0242409347094339
MIA,0,0,0.730842270485898,0,0.0225287044034232,0,0.0594473036230754,0,0,0.0782830262346135,0.0689782107567748,0.0423571922502271,0.0374224308344414,0,0,0,0,0.167726785688285,0,3.41370354124327
AC011526.1,0,0,0.0245753379602184,0,0.00849171524644515,0,0,0,0.211920598702141,0,7.43565970765099,0.101544271258978,0.0164722933578316,0,0,0,0,0.157182822635142,0.0597367983291633,0.0827887841284311
AC006129.4,0,0.0211005052151722,0.137374579159235,0,0.177139832809375,0.398104464700854,0.53894639535492,0.300144968239467,1.16715011605419,0,0.0840826103221375,0.044180764431156,0,1.11826405874006,0.752162385189621,1.00106927552997,0.902877116085926,5.58796680386662,0.117332049982208,0.0241558047158028
