,TNKILC,Strom,Epi,Mast,Myeloid,B,Plasma
IER3,1.18419316378104,2.78165644500374,7.5088793690293,2.93672606961994,5.51194683725826,0.423651561401053,1.24019241456769
LINC00243,0.0312911943301573,0.00426743402717848,0.0237171984616803,0.118848534093811,0.133915407761445,0,0
LTA,0.485842065346668,0,0,0,0.00194639306621529,0.915694546621582,0.150244674463117
TNF,0.669827755296976,0.0204006500041686,0.0911265119838833,0.726829840523318,0.762305683701162,0.720497497901187,0
LTB,5.40999850566872,0.0954180752901252,0.205180120601323,0,2.3181450472281,17.2979976191744,1.78075826971272
LST1,1.48641979951818,0.0884034639767607,0.0592143439656423,1.21666788261257,8.25445769407238,1.18872491031169,0.127338098426742
NCR3,1.50292233393252,0.00307458523162064,0.00780827859890325,0.320346387915201,0.0338378036968433,1.46058815285854,0.0909723117806075
AIF1,0.380589497037214,0.0657937108384251,0.146804265188334,1.20518755104019,11.1761869944634,0.99386032817687,0.851814172929744
HSPA1A,5.69643801940352,6.4781951246384,4.831383056146,5.21013993816534,6.01630170450996,2.3612269838575,4.55916703611826
HSPA1B,4.74318754805395,3.31731754637508,5.81401010014892,3.92865049044586,3.72307140796558,1.834976435443,3.41870259235619
TNXB,0,1.16600826060615,0.0202850251603604,0,0.0142239976369856,0,0
HLA-DRA,7.89216251743365,3.08974947995297,2.03480376343338,4.01890330293202,21.821872982442,30.9183524685987,6.799801067584
HLA-DRB5,1.97323819872459,0.78762858101952,0.410927447737258,1.19872694909031,5.04206766634304,3.97776029254412,0.160386126613257
HLA-DRB1,7.27279553816333,2.88425111905312,1.72773640884047,3.86775297430017,16.8236884989104,17.9594190204885,3.31052751278544
HLA-DQA1,3.35466599259762,0.399305876441288,0.217461346401223,1.02287450867816,11.5141981630541,17.0623093428691,1.31411145630657
HLA-DQB1,2.72933988219268,0.726623808221886,0.681999885590683,0.604272604316182,11.133508795618,15.2218561356358,3.1736053546001
HLA-DQA2,0.379676490440614,0.0751152908203673,0.00531996070859803,0.303982715063159,1.98979947942752,0.642518866351961,0.228874144763171
HLA-DQB2,0,0.00337604883597895,0.0094593221289495,0,0.43698717004717,0,0
HLA-DMB,0.864680710625203,0.395528409001689,0.235564137250685,0.224995808819183,6.20359700174187,9.93798712585756,0.897398876526923
HLA-DPA1,6.51495939203411,2.45467944425897,0.863159147212307,3.15515627101544,15.2042965870453,20.9084092695633,4.99439504534401
HLA-DPB1,6.0155693319737,2.29510751417865,0.736162272362196,3.87297362906647,15.41000341858,21.4187362267198,3.00537802029789
RP1-179N16.6,0,0.0150154202107412,0.0176288114777848,0,0.00754417187218303,0,0
RP1-50J22.4,0.0199254466460284,0,0,0,0,0,0
PXT1,0.0225004116171995,0.00212286778781284,0,0,0.00395771174682717,0,0
RAB44,0,0,0,0.513735699491147,0.0182386723038097,0,0
PI16,0.0197129357676789,0.448442530724858,0.0107492440141999,0,0.00764242152762922,0,0
TREM2,0.0300085041120653,0.00250380788665695,0.0255478406432603,0,1.48885963453683,0,0
TREML2,0,0,0.0233584436915072,0.070611025565057,0.0304739636539211,0,0
TREML4,0,0,0,0,0.0268026202129171,0,0
RNA5SP207,0,0.00160235384984225,0,0,0.0338066714975534,0,0
TREM1,0.075382106996752,0.105720992035138,0,0,2.16411740736892,0.300966799175917,0
NCR2,0.326915883169011,0,0,0,0.00973407852276611,0,0
U3.26,0.0202078096216131,0.00549419431931081,0,0,0.01756178444946,0.157391752312741,0
PTCRA,0.0432210947552581,0,0,0,0.435782052093624,0,0
DLK2,0.0265919008852122,0.0076184800607235,0.01068772317549,0,0.0120667145748165,0,0
RP3-337H4.8,0.0587434772871673,0.00107865597609357,0,0,0,0,0
VEGFA,0.311493831427604,0.54400492669199,2.7456580248554,2.92198452637454,2.55702282778675,0.419472352808128,0
RP5-1120P11.1,0,0.00277984024877492,0,0,0.0093398179783759,0,0
PLA2G7,0.0909623583980101,0.0167468110724404,0.0373327948437856,0.0874897327628379,2.83410457222068,0,0
IL17A,0.369105954959845,0,0.0153495940594707,0,0.0429007159244012,0,0.167365926085798
IL17F,0.0835432583237049,0,0,0,0,0,0
COL21A1,0,0.580938614922678,0,0,0,0,0
RP11-203B9.4,0,0.0100700555342461,0,0,0,0,0
RP3-525N10.2,0,0.411489481591018,0,0,0.0516697928223812,0,0
ADGRB3,0,0.357820755395272,0,0,0,0,0
COL12A1,0,2.32259117570014,0.00426567993574981,0,0,0,0
RP11-393I2.4,0.0237482813626053,0.0328411487019881,0.0275538722040554,0,0.0114009951133531,0.423651561401053,0
AL079342.1,0,0.000971461053936749,0.0192206549876089,0,0,0,0.114064056161916
RP11-63L7.5,0,0.00473068866726067,0,0,0.0130873262828815,0,0
SCML4,2.23498521400699,0.0186025376723952,0.0568001265166304,0.0650023671277782,0.0299800968181001,0.542431840971587,0.44551713154373
RP1-191J18.66,0,0.0349098160144051,0.0214924171277842,0,0.0243686248592152,0,0
RP11-787I22.3,0,0.00495641703087375,0.00565730433460691,0,0,0,0
SLC22A16,0,0,0,0,0.0128531432527986,0,0
RP5-1112D6.7,0,0.00577939623657457,0.0385891100400916,0,0.0133212528222825,0,0
MARCKS,0.253376665877803,5.52899057786462,7.61479708262804,0.283470086949101,5.28657668435095,1.91054319578729,4.44420384290943
COL10A1,0.0197129357676789,0.177347418881463,0,0,0,0,0
PLN,0.027093896224882,2.80356399460798,0,0,0.0067209395219223,0,0
PKIB,0.0494066138456109,0.13068456491405,3.89427342271429,1.20487545355547,1.63078531089309,0,0.31054373193338
TRDN,0,0.0439565660345881,0,0,0,0,0
RP11-532N4.2,0,0.0267907764767285,0,0,0,0,0
RP11-735G4.1,0,0.0194617923013332,0,0,0,0,0
SAMD3,1.24858803810204,0.00865500279833847,0.0616014503935261,0,0.0126236238319697,0,0.266153756764537
CTGF,0.0386695880399856,4.59891359703014,1.11640498408907,0,0.0351517520503829,0,0.318154901938137
VNN1,0.0161977819280684,0.014393873263942,0.305330503293364,0,0.211959806480901,0.362594423297269,0
VNN3,0,0.00747323337225923,0,0,0.0812636988784203,0,0
VNN2,0.550814470085195,0.0641214754081675,0.0108242094671213,0,0.212750218687836,5.2892013995607,0.476699029616526
TCF21,0,1.70194625428937,0.00786225980040692,0,0,0,0
SGK1,0.649523659899029,1.01924302075064,2.4775663469441,3.19327067912267,4.78738193721432,2.99654999418558,1.19912168994752
CTA-212D2.2,0,0,0,0.0757278304721074,0.0121863505555798,0,0
RP13-143G15.4,0.0201956675010476,0.0453943836900279,0,0,0.0158504233614592,0,0
IL22RA2,0.0327946197402427,0,0,0,0.323902326640158,0,0
TNFAIP3,8.95542736338341,1.02927455747329,0.868155979356299,9.82452407176996,5.01292590114919,2.23201732137116,4.68789523440602
RP1-225E12.2,0.0316706396256644,0,0,0,0,0,0
RP5-899B16.1,0,0,0,0,0.0640852994098285,0,0
RP11-439L18.1,0.0216567690453028,0,0,0,0,0,0
OPRM1,0.0648510436586362,0,0,0,0,0,0
RP1-111C20.4,0,0.0165712122371697,0.0166955171421165,0,0.02724198232803,0,0
TAGAP,3.39291384375923,0.0882276194269074,0.0112773044093121,0.59815559149959,1.67803088657983,5.72198277734675,2.754776939846
RP1-111C20.3,0,0,0,0,0.0760805485983366,0,0
SOD2,1.36187114763517,2.47133284639755,3.66941709566788,1.00752686151669,7.26842454420791,0.944664287190048,1.03717167310444
PNLDC1,0,0,0.00651168762717516,0,0.0319792865993052,0,0
RP1-155D22.2,0,0.0242038499221266,0,0,0,0,0
KIF25,0,0.0246206333644897,0.0848132510506347,0,0.00315621432656929,0,0
THBS2,0,0.887614315957507,0.205070277809942,0,0.00508865935632173,0,0
AC093627.9,0.00802560758456395,0.0131817111921944,0.0265117304551943,0.0847463156419757,0,0,0
RP11-1275H24.2,0,0.0280279195930937,0.0884948160005139,0,0.042030755424425,0,0
FSCN1,0.0353755884762158,0.991246075297983,0.394614566499842,0.788615493138187,1.34988976984302,0.57801154266449,0.0731968617260956
COL28A1,0.0195465195846332,0.836192413602157,0.0972659060725888,0,0,0,0
AGR2,1.5022033018742,0.542269076140197,17.8481836402161,0.96495342521947,1.01293237071896,0.988492735813156,1.58319977368305
IL6,0,0.364294577403145,0.019410305451199,0,0.80234025341355,0,0
GPNMB,0.103283282477743,1.87144794727841,0.0615245875257407,0.259734357117808,3.41764686000188,0,0
NPY,0,0.0927051822109804,0,0,0,0,0
CPVL,0.0575698397582114,0.186804587435196,0.157926489461837,0.117649734231991,4.33228294821238,0,0.614213418960289
AC007036.6,0,0,0.0159103317600771,0,0.056816436472587,0,0
AQP1,0,1.67471056315498,0.87538777090203,0,0.00398725498691289,0,0
AC007349.5,0.0238492415467343,0,0,0,0,0,0
SFRP4,0,0.401323497852924,0,0,0,0,0
TRGC2,4.00887921304382,0.0118454916067957,0.0329974575484351,0.0650023671277782,0.178833306108583,0,0.221685910582196
TRGC1,2.6285831116086,0.00152219271273853,0.0314688939075172,0,0.26897522224973,0,0
TRGV9,0.440525700382519,0,0,0,0.0151023611941174,0,0
TRGV4,0.111734351042681,0,0,0,0,0,0
AC004987.7,0,0,0.0379293778891371,0.171465770334761,0.0117263580646143,0,0
INHBA,0,0.87453359872779,0.0616065794348579,0,1.15308799727581,0,0
PGAM2,0,0.305706929909578,0,0,0,0,0.221491493178929
AEBP1,0,3.51378462935137,0.0109554857050971,0.170237884380613,0.0743059197240198,0.157391752312741,0.118962720315416
RP4-673M15.1,0.035537949189485,0.0156141914145488,0.0364046757453915,0.12212034127339,0.108004986645375,0,0
RAMP3,0,1.60964603367303,0.0220338355695767,0.070611025565057,0,0,0
IGFBP3,0.0616058282723571,1.79878587272356,0.182248510251347,0.0697715472173204,0.0380856758551638,0,0
VSTM2A,0,0.0976368328560965,0.0166503462676644,0,0,0,0
CALN1,0,0.00423804418902296,0,0,0,0,0
RP11-313P13.5,0.0328790998199919,0.0203026509827487,0,0,0.00359728556897037,0,0
CLDN3,0.537891667844891,0.234370389107344,14.750369521833,0.225676704440303,0.272327099670303,0,0.80794186342115
CLDN4,0.518420269670839,0.364983468484648,13.6425177467624,0.289486013353207,0.406771557581977,0.59781659606848,0.208245733013961
AC004878.2,0.0237343480086863,0.0103667084229689,0.00237400526162525,0,0,0,0
HSPB1,4.90560938672672,10.7907990445353,9.89995486168566,5.55203308140245,4.42155598586664,1.55942061858163,3.83456057809817
FGL2,0.517819916771378,1.20970857045113,0.218913074420221,1.33657898363275,5.49443279752005,0,1.6496667432176
CD36,0,1.65787331387941,0.038875595585661,0,2.09885925313546,0,0
Y-RNA.352,0.0224303651272909,0,0,0,0.00529114277299157,0,0
STEAP4,0.0608499751162663,0.772135596940439,0.036459164689436,0,0.163786348254182,0,0
CTB-161K23.1,0.0245274630884042,0,0.0163681668806756,0,0,0,0
TFPI2,0,0.490678724043595,0,0,0.137008136148389,0,0
GNG11,0.0146491353469422,5.56108912705702,0.0463799041087578,0,0.0973579788266957,0,0
COL1A2,0.0688245465477071,8.82437955243242,0.0744313884031105,0,0.107094999750261,0,0
PDK4,0.0484940584455384,3.19011138557377,1.05424459167561,0.0858361882618938,1.01734748609649,0,0
AC002451.3,0,0.0520373959377144,0.0204475866346885,0,0.0120575823095916,0,0
TAC1,0,0.0985342894502204,0.0280526216319982,0,0,0,0
NPTX2,0,0.270996001982637,0.0824051194182499,0,0.0269802451475611,0,0
STAG3,0.352501813283499,0.0533408147705679,0.239817418049942,0,0.0966106052967824,7.8101249189187,0.361501958963533
PVRIG,0.163586861230172,0,0,0,0,0.157391752312741,0
PILRA,0.0141057868949131,0.0123355108990023,0.0192541851248831,0.0986579463390912,2.1105068968543,0,0
PCOLCE,0.191953362828683,3.02822627527077,0.0662676516773097,0,0.0603936526638579,0,0
SERPINE1,0.0535060845514793,1.30025735054735,0.118408623463213,0.230377148987818,0.148933229915625,0,0
NAT16,0,0,0.00676315962376675,0.0874897327628379,0,0,0
NFE4,0.00861012453690079,0,0,0,0.0179266473417112,0,0
RELN,0,0.202810019124023,0,0,0,0,0
RP11-251G23.5,0,0.0108602988765158,0.0148123122531287,0,0,0,0
NAMPT,2.42359112423605,2.17978276110248,3.57039509130558,2.19568954319284,7.78906594145441,1.26850745161697,1.0300409121182
RP11-22N19.2,0.0902680977490257,0.0566315464962939,0.083491385633137,0.114131346138828,0.30926838367814,0,0
RP4-593H12.1,0.0296251392861345,0.00376662082823976,0.0262958424522584,0,0,0,0
SLC26A3,0.310531563073153,0.337909914481718,4.67792566869561,0.0806001710137105,0.0599640405235749,0,0.350932419194922
CTB-13F3.1,0,0.00641923264102351,0.0314395840693642,0,0.00357343357153321,0,0
LRRN3,0.359206877830273,0.0355879024696571,0,0,0,0,0
CAV1,0.0460728637607865,7.85224778882283,0.0676004884379559,0,0.0560191347308089,0,2.37833676655436
PTPRZ1,0,0.45371650848908,0.00353811940759252,0,0,0,0
IQUB,0,0.0100757696957402,0.0201138360568174,0,0.00764704966568442,0,0
LEP,0,0,0,0,0.0323027471084714,0,0
HILPDA,0.376482506319326,0.472252819728514,1.30550172965698,0.541156103170865,0.498149230541534,0.810915702605849,0.231617699029195
CPA5,0.312983361238055,0,0,0.0697715472173204,0.00232573061865634,0,0
RP11-36B6.2,0.635475093284762,0.111936717652976,0.152677150229415,0.0774246842536222,0.227285678761684,0.67966473409862,0.764468729006278
AC058791.1,0.187100240715125,0.0819321533269848,0.267939428327467,0,0.456853564705213,0.199901233525242,0.766747804932363
PODXL,0.034049532445229,1.41182757501467,0.518838373117139,0,0.0151883557655349,0,0
CALD1,0.102490046668714,11.983606414868,0.343493929308413,0.242637006109162,0.0667381874665013,0,0
PTN,0,1.66258623732595,0,0,0,0,0
SVOPL,0,0,0.0398973854884643,3.27605023804365,0,0,0
RP5-894A10.5,0,0.000971461053936749,0,0,0.00691635001684135,0,0
MGAM,0,0.00112560437163885,0.0705411362536993,0,0.0511780744083051,0,0
CLEC5A,0,0.00487803703581548,0.00140491461835183,0,1.80949035700643,0,0.0731968617260956
TRBV3-1,0,0,0,0,0.00255848292561013,0,0
TRBV9,0.0218263743017166,0,0,0,0,0,0
TRBV28,0.251509176597864,0.00229224227466038,0.0171480375853183,0,0.0204156838325189,0.559130723001855,0.35349216917578
PRSS1,0.0177826917315631,0,0.171466974088489,0,0.012364277538597,0,0
TRBC2,11.9965654691609,0.100148218907959,0.0925569984378014,0.313441563380552,0.35680855760674,2.2947037713721,3.68193852158132
OR2A25,0.145131755300851,0.00107865597609357,0.010343347067904,0,0.0387664449558105,0,0.0790131020471796
RP5-958B11.1,0,0,0,0,0.0186317891120702,0,0
RNY4,0,0.0037138377107827,0.00955058108174103,0,0,0,0
GHET1,0.0209948414289376,0.0171070502528405,0.00273611506949359,0,0,0,0
RARRES2,0.0667576285811815,5.36258368176145,1.66800611395739,0,0.0691026085547125,0,0
TMEM176B,0.299989109524155,3.9841025519796,5.69455369544887,5.58419512625881,4.61224547840912,0,0.526518424021827
TMEM176A,0.216171650069566,3.28938052519667,5.60459671706918,3.17591659421549,3.51911293317939,0.378697934922703,0.281988330563346
WDR86,0.0527650387703395,0.297915113728075,0,0,0.0186975484463408,0,0
DPP6,0,0.0185437110537169,0,0,0,0,0
CTD-2541M15.1,0.028385032836161,0.0213286603511331,0.00879356949929868,0,0,0,0
DEFA6,0,0.0155400280003562,0.337199080634285,0,0.0431663867530897,0,0
DEFA5,0.141316084422628,0.0306593656725289,0.359262995171422,0,0.0413896044416837,0,0
RP11-981G7.6,0,0.0180206701829549,0.0194199017093097,0,0.00973407852276611,0,0
CTSB,1.37503556344527,3.15288848600812,4.64221764743325,3.43570393645425,10.773023043358,1.2002095144384,1.92352522686574
MSR1,0.0208443755057457,0.0102214083814941,0.00529661650734075,0,1.776400314196,0,0
GFRA2,0.0186073964055038,0.231427605719034,0,0,0.204311835469781,0,0
MIR320A,0,0.00862386651735446,0.0112589751685022,0,0.0147104838717749,0,0
EGR3,0.501534872184047,0.38761976081901,0.384080658910003,1.68774208795694,0.590172862472544,0.970503072948188,0.244862219533016
TNFRSF10C,0.0161838597628915,0.0273476727616684,0.0225663604613866,0,0.0288414499568545,0,0
SLC25A37,0.724406144890485,1.29794572197264,1.83766853998878,0.316092691690968,2.02367721754096,2.18421740507568,0.751909858400986
STC1,0.0184088039437021,0.657590176375345,0,0,0,0,0
RP11-203E8.1,0,0.00198363158144393,0,0,0,0,0
ADAMDEC1,0.102225642056436,1.11972650848821,0.0212143424256569,0,1.07579853111083,0.551747629471107,0
NEFM,0.0239704533236355,0.0706944491911898,0.0379649530897451,0,0,0,0
CLU,0.18366676188228,4.83280072629126,0.645288574982725,15.0453028070016,0.191666253035826,0,0
SCARA5,0.0261623830564692,0.822900986722217,0.0172176481581311,0,0.0345309724345009,0,0
DUSP4,4.88433138575666,0.267689800868743,0.827923517306196,1.34173046871816,1.6566019420732,0.905728895350424,2.1024486528531
AC145110.1,0.158109800693908,0.00637314828218887,0.0019003117451081,0.056192053037105,0.0172253273746537,0,0
RP11-513D5.5,0.0261623830564692,0.0106250342029527,0,0,0,0,0
IDO1,0.0161272419466085,0.173091566065746,0.0525949223369465,0,1.31739362068734,0,0
C8orf4,0.0627772608798877,4.04984406825097,2.48220585824792,0,0.04579271047871,0,0.20151354523265
SFRP1,0,1.40723558948342,0.0121498519921341,0,0,0,0
RP11-360L9.7,0.0453721804057193,0.00411615578250666,0,0.100680406035961,0.0179933409975488,0,0
PLAT,0.274265698260679,3.01659676409559,0.0339200005174519,2.38683496644545,0.0284411438308289,0,0.20426175518109
RNU1-124P,0,0.0129051929439752,0.0107909247110251,0.0315718628434733,0.00448732453680832,0,0
POMK,0.0189545914746653,0,0.0326703656768215,0,0.0119455749198164,0.199901233525242,0
CEBPD,3.61955309754109,6.96566248335623,3.28998060845345,0.0697715472173204,6.34106025622457,1.34256795442265,0.635873401450288
SOX17,0,0.571634025564215,0,0,0,0,0
XKR4,0.0319960609081994,1.00504137506192,0.0259414077363396,0,0,0,0
PENK,0,0.019527431864231,0,0,0,0,0
NKAIN3,0,0.186009734898477,0,0,0,0,0
CTD-2532N20.1,0,0.0081766208528516,0,0,0.0260580793734999,0,0
C8orf46,0,0.0583945487868123,0.0107100624426001,0,0.00437829411746996,0,0
SULF1,0,1.49530487698706,0.0346620922957214,0,0,0,0
TRPA1,0,0.276688170278056,0.0400107060565639,0,0,0,0
SBSPON,0.0249571115770747,0.679283287329501,0.212673698736513,0.0774246842536222,0.0151312935875371,0,0
PI15,0,0.31181026919021,0.00823589726099914,0,0.00194639306621529,0,0
ZFHX4-AS1,0,0.0160847347620917,0,0,0,0,0
STMN2,0,0.286588463590923,0,0,0,0,0
RN7SL308P,0,0.00842667460989795,0,0.196859200385687,0.0119455749198164,0,0
RP11-1149M10.2,0,0,0,0,0.0940652291734017,0.157391752312741,0.117819157056643
FABP5,3.88488702381187,3.76904817353407,8.85296691759045,1.00573356422166,4.95375080107484,5.3946029369289,1.48621449653456
PMP2,0,0.204829149175566,0,0,0,0,0
FABP4,0,1.35598980617106,0.0330667381033253,0,0.104622236074889,0,0
CA1,0.149756002834748,0.132786516261629,2.99596597571141,0,0.0417676831368544,0,0
CA2,0.460908740740426,0.592540404604951,6.69376123814389,0.194932893398461,0.815535000955595,0,0.106890187659525
RP11-586K2.1,0,0.0158117898007612,0.00533720222951084,0,0,0,0
CALB1,0,0.0039472025326204,0.0611151026469236,0.121198671736995,0,0,0
NECAB1,0.0187350809962696,0.0299718099863789,0,0,0,0,0
MATN2,0.131825281213273,2.5460560327088,0.599993836819366,0,0.0247621936167957,0,0
Y-RNA.391,0,0,0.00931031706146319,0,0,0,0
SNX31,0,0.0217659606281333,0,0,0,0,0
KB-1507C5.4,0,0.0198488271709785,0,0,0.295134027468185,0,0
CTHRC1,0.016247186309542,1.56921065088341,0.355322165700906,0.0882066989804314,0.0192369615424869,0,1.22172566756219
RIMS2,0.00345356494288716,0.0126873823038203,0.0016310912200512,0,0,0,0
NOV,0,0.657264868381687,0.118581409144811,0.144284978192143,0,0,0
ENPP2,0.0331755532575619,1.15775647441943,0.0220275671434362,0.213368045161572,1.01493645260295,0,0
COL14A1,0,2.79797357830719,0.00676315962376675,0,0.0217270198498359,0,0
RP11-713M15.1,0.0237343480086863,0,0.0107909247110251,0,0,0,0
RP11-37N22.1,0.0268768726660847,0,0.00431872249176085,0.110695300363437,0.00530833465171329,0,0
RP11-622O11.2,0.610486779902279,0,0,0,0.0131117379212675,0.46006233039637,0
TMEM71,0.836035174838188,0.355666696157654,0.0302592623433264,0,0.467503123883985,0,0
AC083843.2,0,0,0.00222257363364659,0.0806001710137105,0.00354021868137842,0,0
FAM135B,0,0.0360539039261926,0,0,0,0,0
ADGRB1,0,0.00245155782218954,0,0,0.0139840267039666,0,0.133963385546484
ARC,0,0.177501073970212,0.0948852882475214,0,0.00795395285965855,0,0
LY6H,0.0247535895758489,0.0798990065815302,0,0,0,0,0
RP11-661A12.9,0,0,0,0,0.00307378358098015,0,0
XXyac-YRM2039.3,0.0129736844793335,0,0,0,0.00357676517243818,0,0
FOXD4,0,0.00851533040087086,0.0079940524978015,0,0.0137161414440649,0,0
RP11-509J21.2,0,0,0,0,0.00249776207835501,0,0
CD274,0.0982170011040371,0.027444730615623,0.0495305223623446,0.855101995385039,0.598887087944777,0.376013426802033,0.209025466231711
CDKN2B-AS1,0.06153782653653,0.0568423761533924,1.88511548735081,0,0.00477231898786563,0,0
SPINK4,0.511269393253744,0.425434884546275,3.70121246620919,0.414580842937328,0.56580020604119,0.811098344921902,0.0813730245660778
IL11RA,0.28015250197162,0.853002030194537,0.130879818438397,0,0.082603425660404,0.391625992113774,0.0537647074906444
CCL19,0,0.191625556647429,0.0160300231511982,0,0.912952204605885,0,0
CCL21,0,0.344460649494204,0.00850909614185868,0,0.0101306922506194,0,0
PHF24,0,0.0144739295352555,0,0,0,0,0
FAM166B,0.17798248379504,0.00781872635848642,0.0325656329978108,0,0,0,0
SIT1,1.70209788667511,0.00306504635078624,0.03223731256801,0,0.155782164955006,3.07732048900466,0.522614675141958
TPM2,0.00863954434556402,8.07587763318997,0.570528453312275,0.110695300363437,0.513173296903636,0.219629465200027,0
RP11-297B17.3,0,0,0,0,0.00166886805220527,0.296849796892563,0
RP11-274B18.2,0.00562610907270915,0,0,0,0.0468795601957957,0,0
MAMDC2,0,0.491190544687981,0,0,0.0274328393198338,0,0
ALDH1A1,0,2.81235167016724,1.9079156981555,4.32515542479221,0.410603662708699,0,0
ANXA1,5.29412578716013,5.98443006603182,1.47655887599611,15.9135997927998,6.18236414828408,1.20449214704147,0.833137999478133
RP11-383M4.6,0.0263113643539527,0.00560411346031467,0.0591573185866679,0,0,0,0
RP11-15B24.4,0.0161838597628915,0,0,0,0,0,0
NTRK2,0.13194561383561,1.16972148217837,0.189455817177296,0,0,0,0.167365926085798
CTSL,0.344034970690418,2.53129499792459,0.682582175345924,0.473122664668001,5.0792400609336,0.351846395945865,0.36617230054829
GADD45G,0.601060332610661,1.18797235060983,0.470946870015208,0.369185159277892,0.376779787523549,0.728331638942029,0.310814683114966
RP11-316P17.2,0.163136547875705,0,0.00848744754259448,0,0.0191850150590129,0,0
RP11-305L7.1,0.101539764014979,0.00508070163471237,0,0,0.00194639306621529,0,0
RP11-305L7.3,0.276782278086568,0,0,0.0695574783446513,0.0193931041172223,0.351846395945865,0
OGN,0.00987506011833246,0.742604391096428,0.0140426407648066,0,0,0,0
OMD,0,0.188310906323008,0,0,0,0,0
ASPN,0,1.27459754531693,0,0,0.0015845281507279,0,0
TMOD1,0.0109867106464266,0.28449969876924,0.0130840677042254,1.25156355239588,0.0134886595769187,0,0
HEMGN,0.0275331536101027,0,0,0,0,0,0
GABBR2,0,0.0167875047724239,0,0,0,0,0
COL15A1,0.0182996422110247,3.28247103617556,0,0,0.0499559792928455,0,0
MURC,0,0.0137836871101836,0.0101613558820509,0,0.00267783319649866,0,0
RP11-308N19.1,0,0.095499048322221,0,0,0,0,0
DNAJC25-GNG10,0,0.00176980301692148,0.0355502640423799,0,0,0,0
ORM1,0.0375064479990104,0.00387259153194851,0.110845246820449,0,0,0,0
TNC,0.0191879667486566,1.30963253268236,0,0,0.0177285729875066,0,0
PAPPA,0.0395352379640384,0.828116452149391,0.0132155729262712,0,0,0,0.1371122116903
GSN,0.852611872419829,9.12237815139603,4.78875264483019,3.25611461735232,5.36030770614316,1.27144949884259,0.360215419761131
RP11-542K23.7,0.0199677262573929,0,0,0.184128080128261,0.00315621432656929,0.386803040743914,0
OLFML2A,0,2.28129332456711,0.011603554537886,0,0.00763820589785907,0,0
TTC16,0.0817109953987172,0.00139432880539999,0,0,0,0,0
LCN2,0.609320185072414,0.233727455346937,6.76852560757397,0.248903556809368,0.378463007117385,1.07981948531603,0.917726194310119
RP11-65J3.14,0,0,0.011261345025405,0,0.0116365884393695,0,0
C9orf50,0,0.0235498614137292,0,0,0,0,0
RP11-544A12.4,0,0,0,0,0.00428759527358456,0,0
RNU6ATAC,0,0,0.0104294371712686,0.152663028763489,0.0292473362233417,0,0
COL5A1,0.0728949824018632,2.65703831530698,0.0102283238797376,0.070611025565057,0.00425804712976867,0,0
FCN1,0.0533958782126983,0,0,0,3.09146265233091,0,0
EGFL7,0.0595756509606653,2.02481021367345,0.185555005369117,1.08501089654092,0.0463132290825679,0,0
LCN15,0.0670733066386853,0.00753036027187123,0.17723251032436,0,0.00834082136028336,0,0.12524865313391
PTGDS,0.0984746281304035,1.36120117297214,0.0752426657316548,0.135378798473807,0.649518291762798,0,0
LCNL1,0,0.0166968132170302,0.0112546607855018,0,0.101461215082073,0,0
CLIC3,3.20314252512687,0.170852156739769,0.373636753897836,0,0.73270262892547,0.571610257231103,0.74053769062525
FUT7,0.173201124284213,0,0.0158610088766498,0,0.368847569819444,0.741292358219972,0
UCN3,0.0208754772277436,0,0.0395214153103257,0,0,0,0
RP11-336A10.5,0,0.0150404669382713,0.0221500522365226,0,0,0,0
IL2RA,0.922730723499356,0.0028107956845506,0,0.104269499661446,0.491365193166863,0.929421256238059,0.285507009010748
RP11-536K7.5,0,0,0,0,0.00378710417378644,0,0
GATA3,2.0909692308457,0.00396663182493185,0.038089087887447,0,0.139473351424658,0,0.397374861679598
RP11-138I18.2,0.0196886547557135,0.00321003670043155,0,0,0.00166886805220527,1.33129361926781,0
RN7SL232P,0,0.00532512231720601,0,0,0,0,0
ACBD7,0,0.00704539611083094,0,0,0,0,0
VIM,14.276611379837,18.198685014419,0.327479700166809,21.1961013970039,14.435679527411,6.73955219318877,15.0066497156181
ST8SIA6,0,0.0152035113948013,0.00791746159226452,1.20066193949888,0,0,0
RP11-354E11.2,0,0,0,8.5461434676178,0,0,0
RP11-301N24.5,0.0873526404854565,0,0,0,0,0,0
RNU6-946P,0,0.00284632936784187,0,0,0.00320546174494841,0,0
RP11-297A16.2,0,0,0.00304973337052327,0,0.0136670140025415,0,0
RP11-425A6.5,0,0.0220627769478337,0.00546501605057093,0,0,0.706936139721797,0
CXCL12,0,2.04334460626527,0.217729582290578,0,0.212986902613845,0,0
C10orf10,0.0478471909872296,1.99610996271458,0.607617963903411,0.0812342598536949,0.0958250885710948,0,0.230031944748691
RP11-292F22.7,0,0.00800934915547146,0.00573976250162401,0,0,0,0
GDF10,0,0.0369668007209164,0.00286076531739798,0,0,0,0
FAM170B,0,0,0,0,0.00501039468774036,0,0
OGDHL,0,0,0.0206470249201255,0,0,0,0
DKK1,0,0.00526681765407883,0.18634245952946,0,0,0,0
PCDH15,0,0.00428754913130544,0,0,0,0,0
RP11-456A18.1,0,0.0679768375917721,0,0,0,0,0
ANK3,0.328741803845693,1.24081667697039,1.02073026615726,0.0757278304721074,0.0348640648628478,0,0
